subscriber_id,blast_id,send_timestamp,open_timestamp,click_timestamp,device,click_urls
human_000046,demo_blast_002,2025-01-15 10:00:00,2025-01-15 15:09:44.790443,,Apple Mail,
human_000047,demo_blast_002,2025-01-15 10:00:00,,,,
human_000048,demo_blast_002,2025-01-15 10:00:00,,,,
human_000049,demo_blast_002,2025-01-15 10:00:00,2025-01-15 13:49:18.871313,,iPhone,
human_000050,demo_blast_002,2025-01-15 10:00:00,2025-01-15 15:11:45.086128,,Gmail,
human_000051,demo_blast_002,2025-01-15 10:00:00,2025-01-15 13:34:33.119427,,Apple Mail,
human_000052,demo_blast_002,2025-01-15 10:00:00,,,,
human_000053,demo_blast_002,2025-01-15 10:00:00,,,,
human_000054,demo_blast_002,2025-01-15 10:00:00,,,,
human_000055,demo_blast_002,2025-01-15 10:00:00,,,,
human_000056,demo_blast_002,2025-01-15 10:00:00,,,,
human_000057,demo_blast_002,2025-01-15 10:00:00,2025-01-15 20:23:15.608504,,Apple Mail,
human_000058,demo_blast_002,2025-01-15 10:00:00,,,,
human_000059,demo_blast_002,2025-01-15 10:00:00,2025-01-15 17:38:31.008224,2025-01-15 17:39:01.008224,iPhone,https://example.com/article-about-topic
human_000060,demo_blast_002,2025-01-15 10:00:00,,,,
human_000061,demo_blast_002,2025-01-15 10:00:00,,,,
human_000062,demo_blast_002,2025-01-15 10:00:00,,,,
human_000063,demo_blast_002,2025-01-15 10:00:00,,,,
human_000064,demo_blast_002,2025-01-15 10:00:00,,,,
human_000065,demo_blast_002,2025-01-15 10:00:00,,,,
human_000066,demo_blast_002,2025-01-15 10:00:00,,,,
human_000067,demo_blast_002,2025-01-15 10:00:00,2025-01-15 12:51:25.100565,2025-01-15 13:01:31.047182,Outlook,https://example.com/article-about-topic
human_000068,demo_blast_002,2025-01-15 10:00:00,,,,
human_000069,demo_blast_002,2025-01-15 10:00:00,2025-01-15 11:53:37.193128,,Apple Mail,
human_000070,demo_blast_002,2025-01-15 10:00:00,,,,
human_000071,demo_blast_002,2025-01-15 10:00:00,,,,
human_000072,demo_blast_002,2025-01-15 10:00:00,,,,
human_000073,demo_blast_002,2025-01-15 10:00:00,,,,
human_000074,demo_blast_002,2025-01-15 10:00:00,,,,
human_000075,demo_blast_002,2025-01-15 10:00:00,,,,
human_000076,demo_blast_002,2025-01-15 10:00:00,2025-01-15 13:50:12.545147,,Gmail,
human_000077,demo_blast_002,2025-01-15 10:00:00,,,,
human_000078,demo_blast_002,2025-01-15 10:00:00,,,,
human_000079,demo_blast_002,2025-01-15 10:00:00,,,,
human_000080,demo_blast_002,2025-01-15 10:00:00,,,,
human_000081,demo_blast_002,2025-01-15 10:00:00,,,,
human_000082,demo_blast_002,2025-01-15 10:00:00,,,,
human_000083,demo_blast_002,2025-01-15 10:00:00,,,,
human_000084,demo_blast_002,2025-01-15 10:00:00,,,,
human_000085,demo_blast_002,2025-01-15 10:00:00,,,,
human_000086,demo_blast_002,2025-01-15 10:00:00,,,,
human_000087,demo_blast_002,2025-01-15 10:00:00,2025-01-15 12:09:26.339926,,Apple Mail,
human_000088,demo_blast_002,2025-01-15 10:00:00,,,,
human_000089,demo_blast_002,2025-01-15 10:00:00,,,,
human_000090,demo_blast_002,2025-01-15 10:00:00,,,,
human_000091,demo_blast_002,2025-01-15 10:00:00,2025-01-15 19:22:35.615582,,iPhone,
human_000092,demo_blast_002,2025-01-15 10:00:00,,,,
human_000093,demo_blast_002,2025-01-15 10:00:00,,,,
human_000094,demo_blast_002,2025-01-15 10:00:00,,,,
human_000095,demo_blast_002,2025-01-15 10:00:00,2025-01-15 13:57:17.869006,,iPhone,
human_000096,demo_blast_002,2025-01-15 10:00:00,2025-01-15 14:54:31.072831,,Gmail,
human_000097,demo_blast_002,2025-01-15 10:00:00,,,,
human_000098,demo_blast_002,2025-01-15 10:00:00,2025-01-15 19:07:01.024294,,Apple Mail,
human_000099,demo_blast_002,2025-01-15 10:00:00,,,,
human_000100,demo_blast_002,2025-01-15 10:00:00,2025-01-15 12:22:59.094436,,Gmail,
human_000101,demo_blast_002,2025-01-15 10:00:00,,,,
human_000102,demo_blast_002,2025-01-15 10:00:00,,,,
human_000103,demo_blast_002,2025-01-15 10:00:00,,,,
human_000104,demo_blast_002,2025-01-15 10:00:00,,,,
human_000105,demo_blast_002,2025-01-15 10:00:00,,,,
human_000106,demo_blast_002,2025-01-15 10:00:00,2025-01-15 14:52:49.107743,,iPhone,
human_000107,demo_blast_002,2025-01-15 10:00:00,,,,
human_000108,demo_blast_002,2025-01-15 10:00:00,,,,
human_000109,demo_blast_002,2025-01-15 10:00:00,2025-01-15 16:00:17.272866,,Apple Mail,
human_000110,demo_blast_002,2025-01-15 10:00:00,,,,
human_000111,demo_blast_002,2025-01-15 10:00:00,,,,
human_000112,demo_blast_002,2025-01-15 10:00:00,,,,
human_000113,demo_blast_002,2025-01-15 10:00:00,,,,
human_000114,demo_blast_002,2025-01-15 10:00:00,,,,
human_000115,demo_blast_002,2025-01-15 10:00:00,,,,
human_000116,demo_blast_002,2025-01-15 10:00:00,,,,
human_000117,demo_blast_002,2025-01-15 10:00:00,,,,
human_000118,demo_blast_002,2025-01-15 10:00:00,2025-01-15 15:10:27.525156,,Apple Mail,
human_000119,demo_blast_002,2025-01-15 10:00:00,,,,
human_000120,demo_blast_002,2025-01-15 10:00:00,2025-01-15 11:04:27.959361,,Apple Mail,
human_000121,demo_blast_002,2025-01-15 10:00:00,2025-01-15 10:59:45.750754,,Apple Mail,
human_000122,demo_blast_002,2025-01-15 10:00:00,,,,
human_000123,demo_blast_002,2025-01-15 10:00:00,,,,
human_000124,demo_blast_002,2025-01-15 10:00:00,2025-01-15 17:11:04.977952,,Gmail,
human_000125,demo_blast_002,2025-01-15 10:00:00,,,,
human_000126,demo_blast_002,2025-01-15 10:00:00,,,,
human_000127,demo_blast_002,2025-01-15 10:00:00,2025-01-15 15:06:13.056159,,Apple Mail,
human_000128,demo_blast_002,2025-01-15 10:00:00,,,,
human_000129,demo_blast_002,2025-01-15 10:00:00,,,,
human_000130,demo_blast_002,2025-01-15 10:00:00,,,,
human_000131,demo_blast_002,2025-01-15 10:00:00,2025-01-15 22:41:32.015472,,Apple Mail,
human_000132,demo_blast_002,2025-01-15 10:00:00,2025-01-15 19:50:38.709259,,Gmail,
human_000133,demo_blast_002,2025-01-15 10:00:00,,,,
human_000134,demo_blast_002,2025-01-15 10:00:00,,,,
human_000135,demo_blast_002,2025-01-15 10:00:00,,,,
human_000136,demo_blast_002,2025-01-15 10:00:00,,,,
human_000137,demo_blast_002,2025-01-15 10:00:00,,,,
human_000138,demo_blast_002,2025-01-15 10:00:00,,,,
human_000139,demo_blast_002,2025-01-15 10:00:00,2025-01-15 14:52:51.254998,,Apple Mail,
human_000140,demo_blast_002,2025-01-15 10:00:00,,,,
human_000141,demo_blast_002,2025-01-15 10:00:00,2025-01-16 05:57:22.669883,,Yahoo Mail,
human_000142,demo_blast_002,2025-01-15 10:00:00,,,,
human_000143,demo_blast_002,2025-01-15 10:00:00,,,,
human_000144,demo_blast_002,2025-01-15 10:00:00,,,,
human_000145,demo_blast_002,2025-01-15 10:00:00,2025-01-15 13:16:28.072583,,Apple Mail,
human_000146,demo_blast_002,2025-01-15 10:00:00,2025-01-15 20:31:04.551524,,Apple Mail,
human_000147,demo_blast_002,2025-01-15 10:00:00,,,,
human_000148,demo_blast_002,2025-01-15 10:00:00,,,,
human_000149,demo_blast_002,2025-01-15 10:00:00,2025-01-15 15:40:32.432663,,Gmail,
human_000150,demo_blast_002,2025-01-15 10:00:00,,,,
human_000151,demo_blast_002,2025-01-15 10:00:00,2025-01-16 01:16:12.779884,,Apple Mail,
human_000152,demo_blast_002,2025-01-15 10:00:00,,,,
human_000153,demo_blast_002,2025-01-15 10:00:00,,,,
human_000154,demo_blast_002,2025-01-15 10:00:00,,,,
human_000155,demo_blast_002,2025-01-15 10:00:00,2025-01-15 16:16:26.744557,,Android,
human_000156,demo_blast_002,2025-01-15 10:00:00,2025-01-15 22:53:17.856898,,Apple Mail,
human_000157,demo_blast_002,2025-01-15 10:00:00,,,,
human_000158,demo_blast_002,2025-01-15 10:00:00,,,,
human_000159,demo_blast_002,2025-01-15 10:00:00,2025-01-15 11:32:16.425792,,Apple Mail,
human_000160,demo_blast_002,2025-01-15 10:00:00,,,,
human_000161,demo_blast_002,2025-01-15 10:00:00,,,,
human_000162,demo_blast_002,2025-01-15 10:00:00,2025-01-16 03:43:51.660474,,iPhone,
human_000163,demo_blast_002,2025-01-15 10:00:00,,,,
human_000164,demo_blast_002,2025-01-15 10:00:00,,,,
human_000165,demo_blast_002,2025-01-15 10:00:00,2025-01-15 16:53:24.102391,,Apple Mail,
human_000166,demo_blast_002,2025-01-15 10:00:00,,,,
human_000167,demo_blast_002,2025-01-15 10:00:00,,,,
human_000168,demo_blast_002,2025-01-15 10:00:00,,,,
human_000169,demo_blast_002,2025-01-15 10:00:00,2025-01-15 13:29:21.476081,,Gmail,
human_000170,demo_blast_002,2025-01-15 10:00:00,,,,
human_000171,demo_blast_002,2025-01-15 10:00:00,,,,
human_000172,demo_blast_002,2025-01-15 10:00:00,,,,
human_000173,demo_blast_002,2025-01-15 10:00:00,,,,
human_000174,demo_blast_002,2025-01-15 10:00:00,,,,
human_000175,demo_blast_002,2025-01-15 10:00:00,2025-01-15 12:24:12.861388,,Android,
human_000176,demo_blast_002,2025-01-15 10:00:00,,,,
human_000177,demo_blast_002,2025-01-15 10:00:00,,,,
human_000178,demo_blast_002,2025-01-15 10:00:00,,,,
human_000179,demo_blast_002,2025-01-15 10:00:00,2025-01-15 16:23:34.455136,,Gmail,
human_000180,demo_blast_002,2025-01-15 10:00:00,,,,
human_000181,demo_blast_002,2025-01-15 10:00:00,,,,
human_000182,demo_blast_002,2025-01-15 10:00:00,2025-01-15 13:34:50.968859,,iPhone,
human_000183,demo_blast_002,2025-01-15 10:00:00,,,,
human_000184,demo_blast_002,2025-01-15 10:00:00,,,,
human_000185,demo_blast_002,2025-01-15 10:00:00,,,,
human_000186,demo_blast_002,2025-01-15 10:00:00,2025-01-15 15:34:26.277242,2025-01-15 15:35:57.503098,Apple Mail,https://example.com/article-about-topic
human_000187,demo_blast_002,2025-01-15 10:00:00,,,,
human_000188,demo_blast_002,2025-01-15 10:00:00,,,,
human_000189,demo_blast_002,2025-01-15 10:00:00,,,,
human_000190,demo_blast_002,2025-01-15 10:00:00,,,,
human_000191,demo_blast_002,2025-01-15 10:00:00,,,,
human_000192,demo_blast_002,2025-01-15 10:00:00,,,,
human_000193,demo_blast_002,2025-01-15 10:00:00,,,,
human_000194,demo_blast_002,2025-01-15 10:00:00,,,,
human_000195,demo_blast_002,2025-01-15 10:00:00,2025-01-15 14:09:11.555586,,Android,
human_000196,demo_blast_002,2025-01-15 10:00:00,,,,
human_000197,demo_blast_002,2025-01-15 10:00:00,2025-01-15 13:17:04.219406,,iPhone,
human_000198,demo_blast_002,2025-01-15 10:00:00,2025-01-15 11:08:30.533092,2025-01-15 11:10:08.786214,Apple Mail,https://example.com/article-about-topic
human_000199,demo_blast_002,2025-01-15 10:00:00,2025-01-15 14:10:22.832453,,Apple Mail,
human_000200,demo_blast_002,2025-01-15 10:00:00,,,,
human_000201,demo_blast_002,2025-01-15 10:00:00,,,,
human_000202,demo_blast_002,2025-01-15 10:00:00,,,,
human_000203,demo_blast_002,2025-01-15 10:00:00,,,,
human_000204,demo_blast_002,2025-01-15 10:00:00,,,,
human_000205,demo_blast_002,2025-01-15 10:00:00,,,,
human_000206,demo_blast_002,2025-01-15 10:00:00,,,,
human_000207,demo_blast_002,2025-01-15 10:00:00,,,,
human_000208,demo_blast_002,2025-01-15 10:00:00,,,,
human_000209,demo_blast_002,2025-01-15 10:00:00,,,,
human_000210,demo_blast_002,2025-01-15 10:00:00,,,,
human_000211,demo_blast_002,2025-01-15 10:00:00,,,,
human_000212,demo_blast_002,2025-01-15 10:00:00,,,,
human_000213,demo_blast_002,2025-01-15 10:00:00,,,,
human_000214,demo_blast_002,2025-01-15 10:00:00,2025-01-16 02:15:08.276909,,Apple Mail,
human_000215,demo_blast_002,2025-01-15 10:00:00,,,,
human_000216,demo_blast_002,2025-01-15 10:00:00,2025-01-15 13:00:34.537465,2025-01-15 13:05:24.328118,Gmail,https://example.com/article-about-topic
human_000217,demo_blast_002,2025-01-15 10:00:00,,,,
human_000218,demo_blast_002,2025-01-15 10:00:00,,,,
human_000219,demo_blast_002,2025-01-15 10:00:00,,,,
human_000220,demo_blast_002,2025-01-15 10:00:00,,,,
human_000221,demo_blast_002,2025-01-15 10:00:00,,,,
human_000222,demo_blast_002,2025-01-15 10:00:00,2025-01-15 21:49:43.940395,,iPhone,
human_000223,demo_blast_002,2025-01-15 10:00:00,,,,
human_000224,demo_blast_002,2025-01-15 10:00:00,,,,
human_000225,demo_blast_002,2025-01-15 10:00:00,,,,
human_000226,demo_blast_002,2025-01-15 10:00:00,2025-01-15 16:51:50.968692,2025-01-15 16:53:14.864875,Apple Mail,https://example.com/article-about-topic https://example.com/related-article
human_000227,demo_blast_002,2025-01-15 10:00:00,2025-01-15 13:51:14.574356,,Apple Mail,
human_000228,demo_blast_002,2025-01-15 10:00:00,,,,
human_000229,demo_blast_002,2025-01-15 10:00:00,2025-01-15 13:01:28.403398,,Apple Mail,
human_000230,demo_blast_002,2025-01-15 10:00:00,,,,
human_000231,demo_blast_002,2025-01-15 10:00:00,,,,
human_000232,demo_blast_002,2025-01-15 10:00:00,2025-01-15 12:42:49.789827,,Gmail,
human_000233,demo_blast_002,2025-01-15 10:00:00,,,,
human_000234,demo_blast_002,2025-01-15 10:00:00,2025-01-16 00:30:34.106511,2025-01-16 00:32:10.900715,Outlook,https://example.com/article-about-topic
human_000235,demo_blast_002,2025-01-15 10:00:00,2025-01-15 11:19:21.209107,,Android,
human_000236,demo_blast_002,2025-01-15 10:00:00,2025-01-16 18:21:44.684371,,Gmail,
human_000237,demo_blast_002,2025-01-15 10:00:00,,,,
human_000238,demo_blast_002,2025-01-15 10:00:00,,,,
human_000239,demo_blast_002,2025-01-15 10:00:00,,,,
human_000240,demo_blast_002,2025-01-15 10:00:00,,,,
human_000241,demo_blast_002,2025-01-15 10:00:00,2025-01-15 12:21:03.120673,,Apple Mail,
human_000242,demo_blast_002,2025-01-15 10:00:00,2025-01-16 03:08:45.322094,,Gmail,
human_000243,demo_blast_002,2025-01-15 10:00:00,,,,
human_000244,demo_blast_002,2025-01-15 10:00:00,2025-01-15 14:24:35.549575,,Gmail,
human_000245,demo_blast_002,2025-01-15 10:00:00,,,,
human_000246,demo_blast_002,2025-01-15 10:00:00,2025-01-15 21:00:25.601137,2025-01-15 21:01:52.428682,Gmail,https://example.com/article-about-topic
human_000247,demo_blast_002,2025-01-15 10:00:00,,,,
human_000248,demo_blast_002,2025-01-15 10:00:00,,,,
human_000249,demo_blast_002,2025-01-15 10:00:00,,,,
human_000250,demo_blast_002,2025-01-15 10:00:00,,,,
human_000251,demo_blast_002,2025-01-15 10:00:00,,,,
human_000252,demo_blast_002,2025-01-15 10:00:00,,,,
human_000253,demo_blast_002,2025-01-15 10:00:00,,,,
human_000254,demo_blast_002,2025-01-15 10:00:00,2025-01-15 12:48:40.189275,,Apple Mail,
human_000255,demo_blast_002,2025-01-15 10:00:00,,,,
human_000256,demo_blast_002,2025-01-15 10:00:00,,,,
human_000257,demo_blast_002,2025-01-15 10:00:00,,,,
human_000258,demo_blast_002,2025-01-15 10:00:00,2025-01-15 13:05:42.253767,,Apple Mail,
human_000259,demo_blast_002,2025-01-15 10:00:00,,,,
human_000260,demo_blast_002,2025-01-15 10:00:00,2025-01-15 13:30:20.155424,,Apple Mail,
human_000261,demo_blast_002,2025-01-15 10:00:00,,,,
human_000262,demo_blast_002,2025-01-15 10:00:00,,,,
human_000263,demo_blast_002,2025-01-15 10:00:00,,,,
human_000264,demo_blast_002,2025-01-15 10:00:00,,,,
human_000265,demo_blast_002,2025-01-15 10:00:00,,,,
human_000266,demo_blast_002,2025-01-15 10:00:00,2025-01-15 11:16:46.030156,,Apple Mail,
human_000267,demo_blast_002,2025-01-15 10:00:00,2025-01-15 16:12:25.079767,2025-01-15 16:13:00.814564,Apple Mail,https://example.com/article-about-topic
human_000268,demo_blast_002,2025-01-15 10:00:00,,,,
human_000269,demo_blast_002,2025-01-15 10:00:00,,,,
human_000270,demo_blast_002,2025-01-15 10:00:00,2025-01-15 13:11:45.295672,,Apple Mail,
human_000271,demo_blast_002,2025-01-15 10:00:00,,,,
human_000272,demo_blast_002,2025-01-15 10:00:00,2025-01-16 03:48:53.363331,,Gmail,
human_000273,demo_blast_002,2025-01-15 10:00:00,,,,
human_000274,demo_blast_002,2025-01-15 10:00:00,,,,
human_000275,demo_blast_002,2025-01-15 10:00:00,,,,
human_000276,demo_blast_002,2025-01-15 10:00:00,,,,
human_000277,demo_blast_002,2025-01-15 10:00:00,,,,
human_000278,demo_blast_002,2025-01-15 10:00:00,,,,
human_000279,demo_blast_002,2025-01-15 10:00:00,2025-01-15 16:39:27.472052,,Yahoo Mail,
human_000280,demo_blast_002,2025-01-15 10:00:00,,,,
human_000281,demo_blast_002,2025-01-15 10:00:00,,,,
human_000282,demo_blast_002,2025-01-15 10:00:00,2025-01-15 12:31:41.286655,,Apple Mail,
human_000283,demo_blast_002,2025-01-15 10:00:00,,,,
human_000284,demo_blast_002,2025-01-15 10:00:00,,,,
human_000285,demo_blast_002,2025-01-15 10:00:00,,,,
human_000286,demo_blast_002,2025-01-15 10:00:00,2025-01-15 19:38:24.515346,,Gmail,
human_000287,demo_blast_002,2025-01-15 10:00:00,,,,
human_000288,demo_blast_002,2025-01-15 10:00:00,,,,
human_000289,demo_blast_002,2025-01-15 10:00:00,,,,
human_000290,demo_blast_002,2025-01-15 10:00:00,,,,
human_000291,demo_blast_002,2025-01-15 10:00:00,,,,
human_000292,demo_blast_002,2025-01-15 10:00:00,,,,
human_000293,demo_blast_002,2025-01-15 10:00:00,2025-01-15 21:29:46.330308,2025-01-15 21:30:16.330308,Gmail,https://example.com/article-about-topic
human_000294,demo_blast_002,2025-01-15 10:00:00,,,,
human_000295,demo_blast_002,2025-01-15 10:00:00,,,,
human_000296,demo_blast_002,2025-01-15 10:00:00,2025-01-15 13:29:08.959675,,Apple Mail,
human_000297,demo_blast_002,2025-01-15 10:00:00,,,,
human_000298,demo_blast_002,2025-01-15 10:00:00,2025-01-15 15:31:07.433055,,iPhone,
human_000299,demo_blast_002,2025-01-15 10:00:00,,,,
human_000300,demo_blast_002,2025-01-15 10:00:00,,,,
human_000301,demo_blast_002,2025-01-15 10:00:00,,,,
human_000302,demo_blast_002,2025-01-15 10:00:00,,,,
human_000303,demo_blast_002,2025-01-15 10:00:00,,,,
human_000304,demo_blast_002,2025-01-15 10:00:00,,,,
human_000305,demo_blast_002,2025-01-15 10:00:00,2025-01-15 15:24:05.391395,,Apple Mail,
human_000306,demo_blast_002,2025-01-15 10:00:00,,,,
human_000307,demo_blast_002,2025-01-15 10:00:00,,,,
human_000308,demo_blast_002,2025-01-15 10:00:00,,,,
human_000309,demo_blast_002,2025-01-15 10:00:00,2025-01-15 12:20:41.388152,,Outlook,
human_000310,demo_blast_002,2025-01-15 10:00:00,2025-01-15 16:04:39.246127,,Apple Mail,
human_000311,demo_blast_002,2025-01-15 10:00:00,,,,
human_000312,demo_blast_002,2025-01-15 10:00:00,,,,
human_000313,demo_blast_002,2025-01-15 10:00:00,,,,
human_000314,demo_blast_002,2025-01-15 10:00:00,,,,
human_000315,demo_blast_002,2025-01-15 10:00:00,2025-01-16 01:26:00.517157,,iPhone,
human_000316,demo_blast_002,2025-01-15 10:00:00,,,,
human_000317,demo_blast_002,2025-01-15 10:00:00,2025-01-16 00:00:05.329921,,Yahoo Mail,
human_000318,demo_blast_002,2025-01-15 10:00:00,,,,
human_000319,demo_blast_002,2025-01-15 10:00:00,2025-01-15 23:53:16.328068,,Apple Mail,
human_000320,demo_blast_002,2025-01-15 10:00:00,,,,
human_000321,demo_blast_002,2025-01-15 10:00:00,2025-01-15 11:57:36.718921,,iPhone,
human_000322,demo_blast_002,2025-01-15 10:00:00,,,,
human_000323,demo_blast_002,2025-01-15 10:00:00,,,,
human_000324,demo_blast_002,2025-01-15 10:00:00,,,,
human_000325,demo_blast_002,2025-01-15 10:00:00,,,,
human_000326,demo_blast_002,2025-01-15 10:00:00,,,,
human_000327,demo_blast_002,2025-01-15 10:00:00,,,,
human_000328,demo_blast_002,2025-01-15 10:00:00,2025-01-15 14:12:40.170540,,iPhone,
human_000329,demo_blast_002,2025-01-15 10:00:00,,,,
human_000330,demo_blast_002,2025-01-15 10:00:00,,,,
human_000331,demo_blast_002,2025-01-15 10:00:00,,,,
human_000332,demo_blast_002,2025-01-15 10:00:00,,,,
human_000333,demo_blast_002,2025-01-15 10:00:00,,,,
human_000334,demo_blast_002,2025-01-15 10:00:00,,,,
human_000335,demo_blast_002,2025-01-15 10:00:00,,,,
human_000336,demo_blast_002,2025-01-15 10:00:00,2025-01-15 16:42:53.201142,,Android,
human_000337,demo_blast_002,2025-01-15 10:00:00,2025-01-15 14:06:35.161294,,Apple Mail,
human_000338,demo_blast_002,2025-01-15 10:00:00,,,,
human_000339,demo_blast_002,2025-01-15 10:00:00,,,,
human_000340,demo_blast_002,2025-01-15 10:00:00,,,,
human_000341,demo_blast_002,2025-01-15 10:00:00,2025-01-15 11:18:31.455987,,Gmail,
human_000342,demo_blast_002,2025-01-15 10:00:00,,,,
human_000343,demo_blast_002,2025-01-15 10:00:00,2025-01-15 16:10:44.180749,,Apple Mail,
human_000344,demo_blast_002,2025-01-15 10:00:00,,,,
human_000345,demo_blast_002,2025-01-15 10:00:00,,,,
human_000346,demo_blast_002,2025-01-15 10:00:00,,,,
human_000347,demo_blast_002,2025-01-15 10:00:00,,,,
human_000348,demo_blast_002,2025-01-15 10:00:00,,,,
human_000349,demo_blast_002,2025-01-15 10:00:00,,,,
human_000350,demo_blast_002,2025-01-15 10:00:00,,,,
human_000351,demo_blast_002,2025-01-15 10:00:00,,,,
human_000352,demo_blast_002,2025-01-15 10:00:00,,,,
human_000353,demo_blast_002,2025-01-15 10:00:00,,,,
human_000354,demo_blast_002,2025-01-15 10:00:00,,,,
human_000355,demo_blast_002,2025-01-15 10:00:00,,,,
human_000356,demo_blast_002,2025-01-15 10:00:00,,,,
human_000357,demo_blast_002,2025-01-15 10:00:00,,,,
human_000358,demo_blast_002,2025-01-15 10:00:00,,,,
human_000359,demo_blast_002,2025-01-15 10:00:00,2025-01-15 12:46:51.969871,,iPhone,
human_000360,demo_blast_002,2025-01-15 10:00:00,2025-01-15 12:24:05.772056,,Apple Mail,
human_000361,demo_blast_002,2025-01-15 10:00:00,2025-01-15 16:31:57.453108,2025-01-15 16:32:27.453108,Apple Mail,https://example.com/article-about-topic
human_000362,demo_blast_002,2025-01-15 10:00:00,,,,
human_000363,demo_blast_002,2025-01-15 10:00:00,,,,
human_000364,demo_blast_002,2025-01-15 10:00:00,2025-01-15 12:06:24.243060,,Apple Mail,
human_000365,demo_blast_002,2025-01-15 10:00:00,2025-01-15 23:32:51.525480,,Gmail,
human_000366,demo_blast_002,2025-01-15 10:00:00,,,,
human_000367,demo_blast_002,2025-01-15 10:00:00,,,,
human_000368,demo_blast_002,2025-01-15 10:00:00,,,,
human_000369,demo_blast_002,2025-01-15 10:00:00,,,,
human_000370,demo_blast_002,2025-01-15 10:00:00,,,,
human_000371,demo_blast_002,2025-01-15 10:00:00,2025-01-15 18:23:07.764817,,Apple Mail,
human_000372,demo_blast_002,2025-01-15 10:00:00,,,,
human_000373,demo_blast_002,2025-01-15 10:00:00,,,,
human_000374,demo_blast_002,2025-01-15 10:00:00,2025-01-15 16:03:15.923686,,Gmail,
human_000375,demo_blast_002,2025-01-15 10:00:00,,,,
human_000376,demo_blast_002,2025-01-15 10:00:00,2025-01-15 15:07:26.826200,,Apple Mail,
human_000377,demo_blast_002,2025-01-15 10:00:00,,,,
human_000378,demo_blast_002,2025-01-15 10:00:00,,,,
human_000379,demo_blast_002,2025-01-15 10:00:00,,,,
human_000380,demo_blast_002,2025-01-15 10:00:00,2025-01-15 12:09:39.928153,,Apple Mail,
